ticket_id,category,priority,status,department,assigned_agent,created_date,resolved_date,resolution_hours,sla_breached,is_weekend
TKT-02282,Access/Login,Medium,Resolved,Finance,Vikram Joshi,2023-06-23 00:00:41,2023-06-23 17:00:41,17.0,No,No
TKT-02283,Software,Medium,Closed,HR,Priya Singh,2024-03-24 07:11:13,2024-03-25 05:11:13,22.0,No,Yes
TKT-02284,Access/Login,Low,Resolved,HR,Anjali Mehta,2024-04-25 04:11:36,2024-04-27 03:11:36,47.0,No,No
TKT-02285,Access/Login,Critical,Resolved,Sales,Anjali Mehta,2023-10-13 05:03:52,2023-10-13 11:03:52,6.0,Yes,No
TKT-02286,Software,Medium,Resolved,IT,Vikram Joshi,2024-12-24 09:43:20,2024-12-25 23:43:20,38.0,No,No
TKT-02287,Hardware,High,Resolved,Legal,Amit Sharma,2023-06-02 09:55:33,2023-06-03 14:55:33,29.0,Yes,No
TKT-02288,Email,High,Resolved,IT,Suresh Kumar,2023-06-02 03:43:52,2023-06-03 08:43:52,29.0,Yes,No
TKT-02289,Access/Login,Low,Resolved,Sales,Anjali Mehta,2024-08-17 04:26:52,2024-08-18 17:26:52,37.0,No,Yes
TKT-02290,Network,High,Resolved,Legal,Neha Gupta,2024-09-24 06:11:54,2024-09-24 13:11:54,7.0,No,No
TKT-02291,Email,Low,Closed,IT,Neha Gupta,2023-05-13 14:11:23,2023-05-16 23:11:23,81.0,Yes,Yes
TKT-02292,Email,Low,Closed,Sales,Rohit Verma,2024-11-25 12:50:28,2024-11-26 03:50:28,15.0,No,No
TKT-02293,Email,Low,Closed,IT,Vikram Joshi,2023-10-11 23:58:45,2023-10-13 09:58:45,34.0,No,No
TKT-02294,Access/Login,High,In Progress,Marketing,Suresh Kumar,2024-01-10 08:38:19,,,,No
TKT-02295,Software,Medium,Closed,HR,Amit Sharma,2023-02-24 19:39:21,2023-02-26 18:39:21,47.0,No,No
TKT-02296,Printer,Medium,Closed,HR,Suresh Kumar,2023-04-02 13:21:52,2023-04-04 06:21:52,41.0,No,Yes
TKT-02297,Network,Low,Resolved,HR,Anjali Mehta,2023-09-29 09:48:24,2023-10-02 04:48:24,67.0,No,No
TKT-02298,Access/Login,High,Closed,Operations,Anjali Mehta,2023-05-06 20:52:07,2023-05-07 17:52:07,21.0,No,Yes
TKT-02299,Access/Login,High,Closed,Legal,Suresh Kumar,2024-11-11 13:24:55,2024-11-12 10:24:55,21.0,No,No
TKT-02300,Hardware,High,Resolved,Operations,Vikram Joshi,2023-02-25 07:17:17,2023-02-25 21:17:17,14.0,No,Yes
TKT-02301,Software,Low,Closed,Sales,Amit Sharma,2024-07-30 21:37:33,2024-08-02 23:37:33,74.0,Yes,No
TKT-02302,Software,Critical,Open,HR,Priya Singh,2023-12-30 01:15:43,,,,Yes
TKT-02303,Access/Login,Medium,Closed,HR,Neha Gupta,2024-11-23 07:52:24,2024-11-25 08:52:24,49.0,Yes,Yes
TKT-02304,Access/Login,Low,Closed,IT,Vikram Joshi,2024-03-13 10:48:57,2024-03-16 01:48:57,63.0,No,No
TKT-02305,Software,High,Resolved,Marketing,Priya Singh,2023-01-27 20:56:28,2023-01-28 05:56:28,9.0,No,No
TKT-02306,Printer,Medium,In Progress,Marketing,Priya Singh,2024-01-17 08:04:06,,,,No
TKT-02307,Hardware,High,In Progress,Legal,Amit Sharma,2023-08-24 15:20:02,,,,No
TKT-02308,Software,Critical,Closed,IT,Rohit Verma,2023-02-20 20:14:39,2023-02-20 23:14:39,3.0,No,No
TKT-02309,Access/Login,Medium,Resolved,Marketing,Priya Singh,2024-02-04 06:16:48,2024-02-06 05:16:48,47.0,No,Yes
TKT-02310,Email,Medium,Resolved,IT,Anjali Mehta,2024-10-30 23:26:12,2024-11-02 09:26:12,58.0,Yes,No
TKT-02311,Email,Medium,Resolved,Marketing,Vikram Joshi,2024-01-06 15:46:22,2024-01-08 21:46:22,54.0,Yes,Yes
TKT-02312,Network,Medium,In Progress,Legal,Amit Sharma,2023-01-31 20:23:28,,,,No
TKT-02313,Access/Login,Medium,Resolved,Legal,Vikram Joshi,2024-02-24 01:01:13,2024-02-26 12:01:13,59.0,Yes,Yes
TKT-02314,Printer,High,Open,Legal,Priya Singh,2024-03-16 18:23:44,,,,Yes
TKT-02315,Hardware,Medium,Closed,Operations,Neha Gupta,2024-04-01 10:02:43,2024-04-01 19:02:43,9.0,No,No
TKT-02316,Access/Login,Medium,Resolved,Marketing,Priya Singh,2023-06-21 01:52:07,2023-06-22 03:52:07,26.0,No,No
TKT-02317,Hardware,Critical,Resolved,HR,Suresh Kumar,2024-07-12 17:08:31,2024-07-13 03:08:31,10.0,Yes,No
TKT-02318,Hardware,High,Resolved,IT,Neha Gupta,2024-12-10 15:59:10,2024-12-11 13:59:10,22.0,No,No
TKT-02319,Software,High,In Progress,Marketing,Neha Gupta,2023-01-27 06:41:57,,,,No
TKT-02320,Software,Medium,Resolved,IT,Neha Gupta,2024-07-07 00:09:36,2024-07-08 19:09:36,43.0,No,Yes
TKT-02321,Software,Low,In Progress,Finance,Anjali Mehta,2023-04-28 18:01:45,,,,No
TKT-02322,Printer,Low,Resolved,HR,Suresh Kumar,2023-01-30 08:34:44,2023-01-31 05:34:44,21.0,No,No
TKT-02323,Printer,Medium,Resolved,IT,Amit Sharma,2023-08-16 17:27:40,2023-08-18 10:27:40,41.0,No,No
TKT-02324,Hardware,High,Resolved,IT,Suresh Kumar,2023-09-29 15:00:42,2023-09-29 19:00:42,4.0,No,No
TKT-02325,Software,Low,Resolved,Finance,Rohit Verma,2024-08-01 15:46:54,2024-08-03 22:46:54,55.0,No,No
TKT-02326,Network,Critical,Resolved,IT,Suresh Kumar,2024-05-22 00:05:59,2024-05-22 04:05:59,4.0,No,No
TKT-02327,Software,Medium,Resolved,Finance,Amit Sharma,2024-02-09 00:11:24,2024-02-09 12:11:24,12.0,No,No
TKT-02328,Software,High,In Progress,Sales,Priya Singh,2024-04-13 17:49:45,,,,Yes
TKT-02329,Network,Medium,Resolved,IT,Amit Sharma,2024-12-14 09:29:43,2024-12-15 08:29:43,23.0,No,Yes
TKT-02330,Email,Low,In Progress,Legal,Suresh Kumar,2023-07-24 23:58:52,,,,No
TKT-02331,Network,Medium,In Progress,HR,Neha Gupta,2024-06-04 04:39:17,,,,No
TKT-02332,Access/Login,Low,Resolved,HR,Neha Gupta,2023-02-11 03:34:44,2023-02-14 01:34:44,70.0,No,Yes
TKT-02333,Access/Login,High,Resolved,Operations,Priya Singh,2023-09-21 19:49:06,2023-09-21 21:49:06,2.0,No,No
TKT-02334,Printer,Low,Resolved,Legal,Suresh Kumar,2024-06-22 04:18:26,2024-06-25 10:18:26,78.0,Yes,Yes
TKT-02335,Printer,Low,Closed,IT,Priya Singh,2023-06-07 14:25:32,2023-06-11 01:25:32,83.0,Yes,No
TKT-02336,Printer,Medium,Resolved,Legal,Neha Gupta,2024-09-03 21:57:09,2024-09-06 09:57:09,60.0,Yes,No
TKT-02337,Software,High,Open,Finance,Suresh Kumar,2023-07-23 02:33:42,,,,Yes
TKT-02338,Software,Medium,Resolved,Marketing,Amit Sharma,2024-09-13 23:46:09,2024-09-16 06:46:09,55.0,Yes,No
TKT-02339,Email,High,Resolved,Marketing,Amit Sharma,2024-05-23 12:50:32,2024-05-24 12:50:32,24.0,No,No
TKT-02340,Access/Login,High,Resolved,IT,Suresh Kumar,2024-08-07 17:42:34,2024-08-08 20:42:34,27.0,Yes,No
TKT-02341,Network,High,Resolved,Finance,Amit Sharma,2024-09-08 21:06:45,2024-09-09 06:06:45,9.0,No,Yes
TKT-02342,Network,Medium,Resolved,IT,Anjali Mehta,2024-05-02 13:32:58,2024-05-02 18:32:58,5.0,No,No
TKT-02343,Email,Critical,In Progress,Marketing,Rohit Verma,2024-12-06 06:54:53,,,,No
TKT-02344,Email,Medium,In Progress,HR,Suresh Kumar,2023-07-04 21:03:52,,,,No
TKT-02345,Access/Login,High,In Progress,Operations,Suresh Kumar,2023-05-23 14:42:06,,,,No
TKT-02346,Software,Medium,Closed,Sales,Vikram Joshi,2023-02-19 15:01:34,2023-02-22 03:01:34,60.0,Yes,Yes
TKT-02347,Software,High,Resolved,Sales,Vikram Joshi,2023-03-19 23:46:33,2023-03-20 23:46:33,24.0,No,Yes
TKT-02348,Printer,High,Resolved,Marketing,Suresh Kumar,2023-03-20 22:53:10,2023-03-21 09:53:10,11.0,No,No
TKT-02349,Network,High,Resolved,Marketing,Suresh Kumar,2023-05-31 18:24:45,2023-06-01 16:24:45,22.0,No,No
TKT-02350,Printer,Low,Resolved,Marketing,Suresh Kumar,2023-06-13 04:58:23,2023-06-16 06:58:23,74.0,Yes,No
TKT-02351,Printer,Medium,Resolved,Finance,Priya Singh,2023-10-30 12:45:03,2023-10-31 18:45:03,30.0,No,No
TKT-02352,Access/Login,Low,Closed,Marketing,Priya Singh,2024-03-08 20:54:50,2024-03-09 09:54:50,13.0,No,No
TKT-02353,Access/Login,High,In Progress,HR,Anjali Mehta,2023-01-26 05:25:22,,,,No
TKT-02354,Email,Medium,Resolved,Finance,Vikram Joshi,2024-01-09 22:51:26,2024-01-11 15:51:26,41.0,No,No
TKT-02355,Access/Login,High,Resolved,Legal,Priya Singh,2023-12-30 09:07:33,2023-12-31 05:07:33,20.0,No,Yes
TKT-02356,Access/Login,Critical,Resolved,Marketing,Suresh Kumar,2024-11-24 17:40:36,2024-11-24 18:40:36,1.0,No,Yes
TKT-02357,Access/Login,Medium,Closed,Legal,Priya Singh,2024-11-01 21:00:13,2024-11-02 05:00:13,8.0,No,No
TKT-02358,Hardware,Medium,Open,Legal,Neha Gupta,2024-08-03 07:41:37,,,,Yes
TKT-02359,Printer,Medium,Resolved,Marketing,Amit Sharma,2023-02-01 22:54:50,2023-02-02 20:54:50,22.0,No,No
TKT-02360,Software,High,Resolved,Sales,Rohit Verma,2023-12-14 20:52:10,2023-12-15 14:52:10,18.0,No,No
TKT-02361,Access/Login,Medium,Resolved,Sales,Vikram Joshi,2024-05-15 07:47:01,2024-05-16 06:47:01,23.0,No,No
TKT-02362,Printer,Critical,Closed,Marketing,Suresh Kumar,2024-02-18 00:30:48,2024-02-18 04:30:48,4.0,No,Yes
TKT-02363,Software,Medium,In Progress,Operations,Amit Sharma,2023-07-18 09:56:22,,,,No
TKT-02364,Hardware,Medium,In Progress,Finance,Suresh Kumar,2024-01-09 16:57:49,,,,No
TKT-02365,Network,Medium,In Progress,Finance,Neha Gupta,2024-10-12 19:40:56,,,,Yes
TKT-02366,Network,Medium,Closed,Sales,Amit Sharma,2023-09-25 01:01:39,2023-09-27 13:01:39,60.0,Yes,No
TKT-02367,Email,High,Resolved,HR,Anjali Mehta,2023-11-27 10:01:02,2023-11-27 20:01:02,10.0,No,No
TKT-02368,Email,Medium,Closed,Legal,Neha Gupta,2024-02-26 02:25:33,2024-02-28 11:25:33,57.0,Yes,No
TKT-02369,Hardware,Low,Closed,HR,Anjali Mehta,2024-12-17 19:31:15,2024-12-20 22:31:15,75.0,Yes,No
TKT-02370,Hardware,Critical,Closed,Finance,Amit Sharma,2024-02-20 05:03:32,2024-02-20 11:03:32,6.0,Yes,No
TKT-02371,Email,Low,Closed,HR,Vikram Joshi,2024-08-18 00:02:51,2024-08-20 08:02:51,56.0,No,Yes
TKT-02372,Hardware,Medium,Resolved,Sales,Vikram Joshi,2024-04-27 20:24:32,2024-04-28 13:24:32,17.0,No,Yes
TKT-02373,Printer,Low,Closed,Finance,Vikram Joshi,2024-03-05 20:22:48,2024-03-08 11:22:48,63.0,No,No
TKT-02374,Hardware,Low,Resolved,Legal,Rohit Verma,2024-05-15 09:36:01,2024-05-16 00:36:01,15.0,No,No
TKT-02375,Software,Medium,Closed,HR,Rohit Verma,2023-08-01 07:47:06,2023-08-01 14:47:06,7.0,No,No
TKT-02376,Software,Medium,Closed,HR,Anjali Mehta,2024-05-29 18:38:03,2024-05-31 08:38:03,38.0,No,No
TKT-02377,Hardware,Medium,Open,Legal,Neha Gupta,2023-05-06 13:17:30,,,,Yes
TKT-02378,Software,High,Closed,Legal,Vikram Joshi,2023-06-09 07:18:55,2023-06-09 14:18:55,7.0,No,No
TKT-02379,Network,Medium,In Progress,Legal,Neha Gupta,2023-04-27 13:07:57,,,,No
TKT-02380,Email,Medium,Closed,Operations,Neha Gupta,2023-05-21 09:00:51,2023-05-22 09:00:51,24.0,No,Yes
TKT-02381,Software,Medium,Resolved,Sales,Anjali Mehta,2024-02-04 06:49:45,2024-02-05 21:49:45,39.0,No,Yes
TKT-02382,Printer,Medium,In Progress,Legal,Vikram Joshi,2024-08-05 08:28:31,,,,No
TKT-02383,Network,Low,Resolved,Operations,Amit Sharma,2024-02-02 14:40:30,2024-02-03 10:40:30,20.0,No,No
TKT-02384,Network,Low,In Progress,HR,Amit Sharma,2023-10-19 01:38:19,,,,No
TKT-02385,Network,Medium,Closed,Finance,Amit Sharma,2023-06-14 22:19:52,2023-06-15 11:19:52,13.0,No,No
TKT-02386,Network,High,Resolved,HR,Rohit Verma,2023-04-14 22:44:15,2023-04-15 01:44:15,3.0,No,No
TKT-02387,Software,Medium,Resolved,Marketing,Priya Singh,2024-01-05 17:55:29,2024-01-06 16:55:29,23.0,No,No
TKT-02388,Email,Medium,Resolved,Operations,Suresh Kumar,2024-07-13 14:04:29,2024-07-14 04:04:29,14.0,No,Yes
TKT-02389,Access/Login,Medium,Closed,IT,Anjali Mehta,2024-07-10 00:05:42,2024-07-11 22:05:42,46.0,No,No
TKT-02390,Printer,Low,Resolved,Operations,Anjali Mehta,2024-03-24 14:29:51,2024-03-25 21:29:51,31.0,No,Yes
TKT-02391,Hardware,Medium,Open,Finance,Anjali Mehta,2023-08-01 16:36:56,,,,No
TKT-02392,Printer,Low,Open,Finance,Priya Singh,2024-04-04 20:41:33,,,,No
TKT-02393,Printer,Medium,Resolved,IT,Anjali Mehta,2023-06-03 19:01:20,2023-06-04 05:01:20,10.0,No,Yes
TKT-02394,Access/Login,Low,Resolved,Marketing,Suresh Kumar,2023-01-27 22:59:21,2023-01-30 19:59:21,69.0,No,No
TKT-02395,Software,High,Resolved,Marketing,Amit Sharma,2023-01-09 01:53:42,2023-01-10 04:53:42,27.0,Yes,No
TKT-02396,Network,Medium,Resolved,Marketing,Rohit Verma,2023-09-05 20:48:45,2023-09-07 17:48:45,45.0,No,No
TKT-02397,Software,Medium,Open,HR,Rohit Verma,2023-11-01 10:34:46,,,,No
TKT-02398,Printer,High,Resolved,Marketing,Suresh Kumar,2024-04-19 19:51:22,2024-04-20 00:51:22,5.0,No,No
TKT-02399,Hardware,Medium,Resolved,IT,Amit Sharma,2023-05-24 15:27:29,2023-05-25 07:27:29,16.0,No,No
TKT-02400,Printer,Low,Resolved,Marketing,Anjali Mehta,2024-04-02 12:03:47,2024-04-04 01:03:47,37.0,No,No
TKT-02401,Software,Critical,In Progress,Sales,Priya Singh,2023-09-23 22:51:24,,,,Yes
TKT-02402,Email,Low,Resolved,Finance,Amit Sharma,2024-06-10 10:30:12,2024-06-13 02:30:12,64.0,No,No
TKT-02403,Hardware,Medium,Resolved,Operations,Priya Singh,2024-11-15 02:32:33,2024-11-15 17:32:33,15.0,No,No
TKT-02404,Printer,Critical,Closed,Legal,Suresh Kumar,2023-02-15 15:33:32,2023-02-15 20:33:32,5.0,Yes,No
TKT-02405,Network,Medium,Resolved,Marketing,Neha Gupta,2023-01-06 20:48:44,2023-01-07 15:48:44,19.0,No,No
TKT-02406,Network,Low,Resolved,Sales,Rohit Verma,2023-11-23 15:47:38,2023-11-25 09:47:38,42.0,No,No
TKT-02407,Email,High,Resolved,IT,Suresh Kumar,2024-08-21 08:50:06,2024-08-21 10:50:06,2.0,No,No
TKT-02408,Email,Low,Resolved,HR,Rohit Verma,2023-05-10 07:28:18,2023-05-12 00:28:18,41.0,No,No
TKT-02409,Access/Login,High,In Progress,Marketing,Amit Sharma,2024-07-20 08:34:21,,,,Yes
TKT-02410,Software,Medium,Closed,Operations,Priya Singh,2024-01-27 09:31:38,2024-01-27 23:31:38,14.0,No,Yes
TKT-02411,Software,High,Resolved,Legal,Anjali Mehta,2023-05-19 01:27:17,2023-05-19 09:27:17,8.0,No,No
TKT-02412,Hardware,High,Resolved,Operations,Neha Gupta,2023-06-27 05:26:38,2023-06-28 04:26:38,23.0,No,No
TKT-02413,Email,Medium,Open,IT,Rohit Verma,2024-07-13 17:22:34,,,,Yes
TKT-02414,Printer,Medium,Resolved,Marketing,Suresh Kumar,2024-04-24 07:39:46,2024-04-24 15:39:46,8.0,No,No
TKT-02415,Software,Low,In Progress,Finance,Neha Gupta,2023-05-24 17:36:53,,,,No
TKT-02416,Network,Low,Resolved,Legal,Vikram Joshi,2023-09-16 08:59:01,2023-09-17 14:59:01,30.0,No,Yes
TKT-02417,Hardware,Low,Resolved,Operations,Priya Singh,2023-09-09 11:26:20,2023-09-13 00:26:20,85.0,Yes,Yes
TKT-02418,Hardware,Medium,Resolved,Marketing,Vikram Joshi,2024-05-29 12:30:26,2024-05-30 05:30:26,17.0,No,No
TKT-02419,Software,Critical,Closed,IT,Amit Sharma,2024-05-07 03:07:20,2024-05-07 11:07:20,8.0,Yes,No
TKT-02420,Hardware,Medium,Resolved,IT,Amit Sharma,2024-05-24 06:43:03,2024-05-26 09:43:03,51.0,Yes,No
TKT-02421,Software,Low,Open,Marketing,Neha Gupta,2024-09-18 07:51:39,,,,No
TKT-02422,Hardware,Low,Closed,Marketing,Amit Sharma,2023-10-23 14:37:32,2023-10-24 14:37:32,24.0,No,No
TKT-02423,Hardware,Low,Resolved,HR,Suresh Kumar,2024-06-19 18:08:44,2024-06-20 08:08:44,14.0,No,No
TKT-02424,Printer,High,Closed,IT,Priya Singh,2023-11-22 19:00:07,2023-11-23 20:00:07,25.0,Yes,No
TKT-02425,Hardware,Low,Resolved,IT,Rohit Verma,2024-02-27 17:28:26,2024-02-29 05:28:26,36.0,No,No
TKT-02426,Access/Login,Medium,Closed,Sales,Vikram Joshi,2024-05-01 18:09:45,2024-05-02 05:09:45,11.0,No,No
TKT-02427,Software,Low,Resolved,Legal,Suresh Kumar,2024-12-20 00:54:23,2024-12-22 12:54:23,60.0,No,No
TKT-02428,Network,High,Closed,Sales,Priya Singh,2023-11-19 17:55:03,2023-11-20 04:55:03,11.0,No,Yes
TKT-02429,Software,Low,Open,Finance,Anjali Mehta,2024-03-11 07:21:44,,,,No
TKT-02430,Hardware,High,Closed,HR,Vikram Joshi,2023-06-04 03:13:38,2023-06-05 02:13:38,23.0,No,Yes
TKT-02431,Email,Medium,Closed,Operations,Neha Gupta,2024-07-21 13:19:10,2024-07-23 19:19:10,54.0,Yes,Yes
TKT-02432,Access/Login,Low,Resolved,IT,Rohit Verma,2024-03-14 01:26:58,2024-03-17 09:26:58,80.0,Yes,No
TKT-02433,Access/Login,Medium,In Progress,Finance,Vikram Joshi,2023-02-07 22:15:50,,,,No
TKT-02434,Hardware,Low,Resolved,HR,Neha Gupta,2023-04-08 22:24:56,2023-04-09 23:24:56,25.0,No,Yes
TKT-02435,Access/Login,Low,Resolved,HR,Priya Singh,2024-02-26 13:20:04,2024-03-01 03:20:04,86.0,Yes,No
TKT-02436,Printer,High,Resolved,IT,Vikram Joshi,2024-11-02 11:21:22,2024-11-03 02:21:22,15.0,No,Yes
TKT-02437,Software,Low,Resolved,Marketing,Amit Sharma,2023-06-10 10:54:05,2023-06-12 15:54:05,53.0,No,Yes
TKT-02438,Printer,Medium,Resolved,Marketing,Anjali Mehta,2024-09-16 16:07:28,2024-09-16 23:07:28,7.0,No,No
TKT-02439,Hardware,Low,Resolved,IT,Neha Gupta,2023-11-24 08:02:42,2023-11-27 18:02:42,82.0,Yes,No
TKT-02440,Network,Medium,Closed,Operations,Amit Sharma,2024-08-08 01:19:27,2024-08-09 10:19:27,33.0,No,No
TKT-02441,Network,Low,Open,Finance,Rohit Verma,2024-09-03 16:55:39,,,,No
TKT-02442,Network,Medium,Resolved,HR,Suresh Kumar,2023-06-08 13:13:33,2023-06-10 19:13:33,54.0,Yes,No
TKT-02443,Hardware,Low,Resolved,Marketing,Vikram Joshi,2023-12-04 07:09:07,2023-12-06 21:09:07,62.0,No,No
TKT-02444,Access/Login,Medium,Closed,HR,Neha Gupta,2023-07-11 17:53:47,2023-07-13 01:53:47,32.0,No,No
TKT-02445,Email,Low,Resolved,Marketing,Anjali Mehta,2024-02-15 06:08:05,2024-02-17 14:08:05,56.0,No,No
TKT-02446,Email,Low,Closed,Sales,Anjali Mehta,2023-01-21 00:22:03,2023-01-21 17:22:03,17.0,No,Yes
TKT-02447,Email,Low,Resolved,Finance,Amit Sharma,2023-11-09 11:07:25,2023-11-12 08:07:25,69.0,No,No
TKT-02448,Hardware,Critical,Open,Sales,Rohit Verma,2023-08-17 07:34:57,,,,No
TKT-02449,Software,High,Resolved,Marketing,Priya Singh,2023-04-13 09:11:26,2023-04-14 05:11:26,20.0,No,No
TKT-02450,Software,Medium,Open,Marketing,Rohit Verma,2024-07-04 14:16:25,,,,No
TKT-02451,Email,Low,Resolved,HR,Suresh Kumar,2024-10-09 12:33:08,2024-10-09 22:33:08,10.0,No,No
TKT-02452,Email,Medium,Open,IT,Rohit Verma,2024-12-25 03:58:42,,,,No
TKT-02453,Hardware,Medium,Resolved,Finance,Vikram Joshi,2024-02-28 01:41:53,2024-03-01 02:41:53,49.0,Yes,No
TKT-02454,Hardware,Low,In Progress,IT,Neha Gupta,2023-06-27 22:51:35,,,,No
TKT-02455,Printer,Medium,Closed,Legal,Amit Sharma,2024-02-04 17:18:55,2024-02-06 02:18:55,33.0,No,Yes
TKT-02456,Printer,Medium,In Progress,HR,Amit Sharma,2024-06-22 03:11:32,,,,Yes
TKT-02457,Email,Low,Closed,Legal,Anjali Mehta,2024-05-17 14:50:10,2024-05-21 08:50:10,90.0,Yes,No
TKT-02458,Hardware,Medium,Closed,Marketing,Amit Sharma,2024-12-27 16:51:57,2024-12-29 23:51:57,55.0,Yes,No
TKT-02459,Network,Medium,Closed,Legal,Suresh Kumar,2024-07-08 23:17:08,2024-07-10 21:17:08,46.0,No,No
TKT-02460,Access/Login,Critical,Resolved,Operations,Suresh Kumar,2024-09-01 05:41:42,2024-09-01 07:41:42,2.0,No,Yes
TKT-02461,Software,Medium,Resolved,HR,Vikram Joshi,2024-04-29 08:41:15,2024-04-30 13:41:15,29.0,No,No
TKT-02462,Printer,Low,Resolved,IT,Amit Sharma,2023-03-10 23:06:44,2023-03-12 04:06:44,29.0,No,No
TKT-02463,Hardware,Medium,Closed,Finance,Priya Singh,2023-11-20 04:12:33,2023-11-22 09:12:33,53.0,Yes,No
TKT-02464,Software,Low,Closed,Operations,Anjali Mehta,2023-02-21 00:38:43,2023-02-24 13:38:43,85.0,Yes,No
TKT-02465,Email,Critical,In Progress,IT,Vikram Joshi,2024-12-09 21:16:34,,,,No
TKT-02466,Software,High,Open,Marketing,Priya Singh,2023-08-14 01:01:47,,,,No
TKT-02467,Email,Medium,In Progress,Legal,Priya Singh,2024-02-28 11:46:26,,,,No
TKT-02468,Software,Medium,Closed,Marketing,Vikram Joshi,2024-02-24 02:23:50,2024-02-24 23:23:50,21.0,No,Yes
TKT-02469,Hardware,Low,Closed,Legal,Suresh Kumar,2024-06-25 09:05:36,2024-06-28 20:05:36,83.0,Yes,No
TKT-02470,Email,Medium,Resolved,HR,Amit Sharma,2023-10-30 21:41:14,2023-10-31 03:41:14,6.0,No,No
TKT-02471,Email,Medium,In Progress,Marketing,Suresh Kumar,2024-09-15 05:55:01,,,,Yes
TKT-02472,Email,Critical,Open,Sales,Suresh Kumar,2023-03-02 21:23:31,,,,No
TKT-02473,Access/Login,Critical,Open,Operations,Suresh Kumar,2024-03-25 18:50:41,,,,No
TKT-02474,Network,Medium,Resolved,Finance,Amit Sharma,2023-10-17 23:08:50,2023-10-18 20:08:50,21.0,No,No
TKT-02475,Access/Login,Medium,Resolved,HR,Vikram Joshi,2024-01-23 17:22:40,2024-01-26 03:22:40,58.0,Yes,No
TKT-02476,Email,Low,Closed,HR,Vikram Joshi,2024-04-24 02:33:32,2024-04-24 22:33:32,20.0,No,No
TKT-02477,Printer,High,Resolved,Finance,Suresh Kumar,2024-06-01 03:20:21,2024-06-02 09:20:21,30.0,Yes,Yes
TKT-02478,Software,Medium,Closed,Operations,Anjali Mehta,2024-01-08 00:14:01,2024-01-09 23:14:01,47.0,No,No
TKT-02479,Network,Low,Resolved,Marketing,Amit Sharma,2023-09-17 19:07:05,2023-09-19 14:07:05,43.0,No,Yes
TKT-02480,Access/Login,Low,Resolved,IT,Suresh Kumar,2024-10-22 04:52:31,2024-10-23 21:52:31,41.0,No,No
TKT-02481,Printer,High,Closed,Operations,Priya Singh,2023-02-20 00:56:50,2023-02-20 14:56:50,14.0,No,No
TKT-02482,Hardware,High,Resolved,Legal,Vikram Joshi,2024-11-27 19:29:38,2024-11-28 06:29:38,11.0,No,No
TKT-02483,Email,Critical,Closed,Sales,Vikram Joshi,2023-09-15 20:56:28,2023-09-16 05:56:28,9.0,Yes,No
TKT-02484,Software,High,In Progress,IT,Amit Sharma,2024-01-28 05:13:44,,,,Yes
TKT-02485,Software,Low,Resolved,Operations,Rohit Verma,2024-10-13 09:17:35,2024-10-14 08:17:35,23.0,No,Yes
TKT-02486,Network,Medium,Resolved,Marketing,Neha Gupta,2024-08-18 21:21:59,2024-08-20 12:21:59,39.0,No,Yes
TKT-02487,Hardware,Medium,Closed,Legal,Vikram Joshi,2024-02-08 08:29:15,2024-02-09 06:29:15,22.0,No,No
TKT-02488,Email,Medium,Resolved,HR,Neha Gupta,2023-09-24 22:39:01,2023-09-25 19:39:01,21.0,No,Yes
TKT-02489,Software,Critical,Closed,IT,Suresh Kumar,2024-12-25 09:25:34,2024-12-25 10:25:34,1.0,No,No
TKT-02490,Email,High,Resolved,HR,Priya Singh,2024-08-31 18:09:06,2024-09-02 00:09:06,30.0,Yes,Yes
TKT-02491,Network,Medium,In Progress,Marketing,Vikram Joshi,2024-10-14 16:50:22,,,,No
TKT-02492,Printer,Medium,Resolved,IT,Anjali Mehta,2023-11-20 09:12:11,2023-11-20 14:12:11,5.0,No,No
TKT-02493,Software,Low,Resolved,Operations,Suresh Kumar,2023-05-06 00:46:08,2023-05-06 22:46:08,22.0,No,Yes
TKT-02494,Software,Medium,In Progress,Legal,Rohit Verma,2024-02-26 16:58:42,,,,No
TKT-02495,Email,Low,Resolved,HR,Vikram Joshi,2024-04-26 19:44:29,2024-04-28 05:44:29,34.0,No,No
TKT-02496,Hardware,High,Resolved,Legal,Amit Sharma,2024-01-22 19:09:54,2024-01-23 20:09:54,25.0,Yes,No
TKT-02497,Printer,Low,Closed,Marketing,Rohit Verma,2024-07-25 23:21:23,2024-07-29 13:21:23,86.0,Yes,No
TKT-02498,Printer,Low,Closed,Marketing,Amit Sharma,2024-12-19 16:04:41,2024-12-22 05:04:41,61.0,No,No
TKT-02499,Software,Low,Resolved,Sales,Neha Gupta,2024-10-06 00:47:57,2024-10-09 04:47:57,76.0,Yes,Yes
TKT-02500,Network,Medium,In Progress,Marketing,Neha Gupta,2023-08-12 01:31:53,,,,Yes
TKT-02501,Printer,Medium,Open,Finance,Anjali Mehta,2023-11-20 09:47:25,,,,No
TKT-02502,Email,Medium,In Progress,IT,Suresh Kumar,2024-08-02 12:01:00,,,,No
TKT-02503,Network,Medium,Resolved,Sales,Vikram Joshi,2024-02-14 22:55:46,2024-02-15 10:55:46,12.0,No,No
TKT-02504,Software,High,Closed,HR,Vikram Joshi,2024-02-05 21:04:32,2024-02-06 06:04:32,9.0,No,No
TKT-02505,Printer,Low,Resolved,IT,Amit Sharma,2024-07-09 03:00:11,2024-07-11 19:00:11,64.0,No,No
